商品代码,说明,市场价值,员工数量,部门,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),RSI(14)
002771,真视通,2156374883,422,电子科技,SZSE,计算机通讯,0.02686485,137.64861295,2.29509135,3.10826733,40.05186596
600975,新五丰,4124909507.000001,1551,非耐用消费品,SSE,食品：肉/鱼/乳制品,1.00402198,18.06880601,16.56001376,2.85510676,40.06151105
300902,国安达,3158546522,358,制造业,SZSE,工业机械,0.00261824,,10.65866837,3.75988268,40.07198095
000996,中国中期,2949750066,67,金融,SZSE,投资银行/经纪商,0.08388624,437.43589744,1.40125352,6.13386642,40.07515267
300392,腾信股份,2899200073,86,科技服务,SZSE,IT服务,1.62276717,,-29.50420394,6.97723459,40.07754779
600493,凤竹纺织,1237600052,1440,加工制造业,SSE,纺织品,1.28237714,37.57225434,4.34303219,1.61369835,40.07927318
000557,西部创业,4973058043,1122,配送服务,SZSE,食品经销商,0.0060533,26.94136292,3.59947218,0.96332563,40.08230757
300406,九强生物,10589937695,907,健康科技,SZSE,药品：其他,0.06691285,48.81301414,7.99197882,3.37093535,40.08574738
000605,渤海股份,1745660002,1692,公用事业,SZSE,供水,1.3567168,72.04142012,1.17933303,0.85154301,40.09732157
601010,文峰股份,5359200176,3438,零售行业,SSE,百货公司,0.07647678,16.39619474,6.77132606,1.11102263,40.11612955
600326,西藏天路,5887826252,2279,运输,SSE,其他运输,0.54279698,13.15151515,11.55739636,1.40183293,40.13220395
600719,大连热电,1335178792,766,公用事业,SSE,发电厂,1.8642301,3666.66666667,0.0460241,1.7955275,40.14367834
002161,远 望 谷,3421981654,704,电子科技,SZSE,电信设备,0.58147937,,-23.4982554,2.26302326,40.1447046
603338,浙江鼎力,29702007026,1441,制造业,SSE,卡车/建筑/农业机械,0.2519784,42.37715532,19.66283784,8.0625607,40.14827352
300119,瑞普生物,9994117232,2260,健康科技,SZSE,仿制药,0.26947494,22.79137385,18.48647511,4.10574952,40.15351773
688555,泽达易盛,2504104249,222,科技服务,SSE,套装软件,0.01190934,30.78324226,13.03757069,3.04144342,40.16579326
601108,财通证券,35279963322,3255,金融,SSE,投资银行/经纪商,2.13687135,13.86459803,11.58050621,1.53739803,40.16809543
003030,祖名股份,2999711285,3259,加工制造业,SZSE,农副产品,0.36143975,,13.5015244,3.11297168,40.18094491
603668,天马科技,3014321820,1321,加工制造业,SSE,农副产品,1.14084099,32.93023256,5.90100883,1.97332114,40.1815741
300756,金马游乐,2312074545,1014,制造业,SZSE,工业机械,0.08003202,50.34714917,4.5589086,2.3616864,40.18518928
600168,武汉控股,4583820303,1027,公用事业,SSE,供水,1.4936614,15.06009899,5.6280127,0.84359665,40.1880774
600380,健康元,23430565155,12466,健康科技,SSE,药品：其他,0.17480783,19.76329442,10.97153311,2.12343812,40.18812652
000554,泰山石油,2072219114.9999995,1185,能源矿产,SZSE,炼油/市场营销,0.10110268,122.63610315,1.84830799,2.25227596,40.20238348
603680,今创集团,7867965691,8418,制造业,SSE,卡车/建筑/农业机械,0.62945465,18.8276114,9.74207018,1.80506995,40.203854
002836,新宏泽,1268799973,237,商业服务,SZSE,商业印刷/表格,0.117293,42.50666667,7.59115732,3.19540055,40.21111538
002095,生 意 宝,3260087919,546,科技服务,SZSE,互联网软件/服务,0.06135067,87.80160858,4.16228617,3.63228016,40.2148174
002058,*ST威尔,1143283380,183,电子科技,SZSE,电子设备/仪器,0.02668119,405.88235294,1.55835701,6.23295996,40.22184102
603955,大千生态,1714143631,467,商业服务,SSE,杂项商业服务,0.59315009,14.67816092,7.98253382,1.11735754,40.2262799
300686,智动力,4016950897,4584,电子科技,SZSE,电子生产设备,0.28031556,30.31426898,9.06008917,1.6602807,40.23502408
603003,龙宇燃油,2568968597,123,配送服务,SSE,批发分销商,0.06501216,,-0.31258151,0.70344964,40.25467322
000685,中山公用,11594374277,4606,公用事业,SZSE,供水,0.30497469,7.85785786,10.63031568,0.82268299,40.28190115
300640,德艺文创,1751134540,330,耐用消费品,SZSE,家居装修,0.19181474,40.55989583,6.61335933,4.04458785,40.28869457
603229,奥翔药业,7529260212,757,健康科技,SSE,药品:专业,0.06896594,69.28753181,11.94683683,6.93621888,40.29469321
002618,*ST丹邦,1616363976,585,电子科技,SZSE,电子元器件,0.5416495,,-66.21794087,1.86153975,40.31215207
688579,山大地纬,4992124739,1533,科技服务,SSE,套装软件,0,51.61158711,9.6921507,4.18950471,40.3125915
000691,亚太实业,1470878651,444,金融,SZSE,房地产开发,0.55162385,68.50152905,23.08684236,15.27133897,40.31328867
600088,中视传媒,3770256688,1336,消费者服务,SSE,电影/娱乐,0,,-7.63961403,3.44579248,40.34791223
300359,全通教育,3346260444,1686,科技服务,SZSE,IT服务,0.21534143,61.9266055,8.48476887,5.05845324,40.34919727
300760,迈瑞医疗,466886222849,11833,健康科技,SZSE,医学专业,0.00706827,66.42786857,31.44221642,20.14555259,40.35738258
603725,天安新材,1457716337,1111,加工制造业,SSE,化学品：特种,0.64517759,26.41871166,6.5525514,1.72200923,40.36127149
603689,皖天然气,3158399872,916,工业服务,SSE,油田服务/设备,0.20530859,13.7512938,9.72375191,1.33064533,40.36158752
002890,弘宇股份,1398203159,777,制造业,SZSE,卡车/建筑/农业机械,0.04109014,50.76556652,4.99889444,2.52488928,40.362732
600035,楚天高速,4443919716,1744,运输,SSE,其他运输,0.96905389,7.61826183,8.89073672,0.70123032,40.3680429
300787,海能实业,3688205584,7111,制造业,SZSE,电子设备,0.27148981,31.54396728,10.00026081,3.13089898,40.37373845
002405,四维图新,29380375300,4518,科技服务,SZSE,套装软件,0.01383306,,-2.90675986,3.32606284,40.3782949
300364,中文在线,4181947906.000001,731,科技服务,SZSE,互联网软件/服务,0.10548174,254.46808511,1.27969635,2.99209447,40.3816599
603895,天永智能,1703340854,639,制造业,SSE,工业机械,0.37110997,145.55555556,1.95758746,2.85601644,40.39070737
603017,中衡设计,2520558174,3561,工业服务,SSE,工程建设,0.13377827,11.6081612,11.14053949,1.27211798,40.39837639
300931,通用电梯,2800102278,376,制造业,SZSE,建筑产品,0.00032205,48.78949528,10.1330524,5.37255434,40.42245918
002778,中晟高科,1952389033,711,能源矿产,SZSE,炼油/市场营销,0.36509433,23.86534415,14.50920137,4.04230676,40.43534571
600630,龙头股份,2158296910,2057,非耐用消费品,SSE,服装/鞋类,0.39690971,,-11.33838084,1.43040416,40.44514914
002569,ST步森,1070944559.9999998,933,非耐用消费品,SZSE,服装/鞋类,0,,-63.24933804,5.50195417,40.44551263
000429,粤高速Ａ,13112979354.311317,,运输,SZSE,其他运输,0.72890613,10.47693511,14.85633161,1.7658066,40.45845232
600639,浦东金桥,11523971976.508999,213,金融,SSE,房地产开发,0.75990543,16.536772,7.61913254,1.21733561,40.46185956
000690,宝新能源,11336374976,1312,加工制造业,SZSE,纺织品,0.59877939,6.33605459,17.89447513,1.03819354,40.47825122
000953,河化股份,1607276510,188,加工制造业,SZSE,化学品：农业,0.0265762,58.25627477,17.44607053,9.66872026,40.48699114
000880,潍柴重机,2375568635,2905,制造业,SZSE,卡车/建筑/农业机械,0.58567252,21.03896104,7.51098519,1.54236424,40.50275543
003018,金富科技,2743000050,546,制造业,SZSE,杂项制造,0,,8.81928168,2.14944923,40.52337952
600325,华发股份,12369171253,8694,金融,SSE,房地产开发,2.43650499,4.34043182,19.41720844,0.8386529,40.52507625
000899,赣能股份,4497874486,753,公用事业,SZSE,发电厂,0.51096324,15.8436214,5.76430751,0.90122953,40.53263555
600990,四创电子,6059948580,3323,电子科技,SSE,航空航天 & 国防,0.99019272,33.22391068,7.4691706,2.38316239,40.55207188
300915,海融科技,4638600082,766,商业服务,SZSE,杂项商业服务,0.01251359,,10.91730056,3.50608548,40.56528603
603721,中广天择,1666599960,442,消费者服务,SSE,电影/娱乐,0.02299516,,-2.37635757,3.206483,40.57880963
000985,大庆华科,1463630075,596,加工制造业,SZSE,化学品：多元化,0,42.4425179,6.06482046,2.52461839,40.57885772
002826,易明医药,1619050230,440,健康科技,SZSE,药品：其他,0.0654788,40.60150376,5.97300297,2.38548828,40.58097368
002035,华帝股份,6009864334,4720,耐用消费品,SZSE,电子/电器,0.41941128,12.4341412,15.70239323,1.89842361,40.58912445
300248,新开普,3839368213,2607,电子科技,SZSE,计算机外围设备,0.03558563,22.86049238,9.53401711,2.10470077,40.60277569
002721,金一文化,2697391733,1647,耐用消费品,SZSE,其他消费特产,3.00260587,,-76.05409085,1.08825898,40.62831958
300492,华图山鼎,6388278961,249,商业服务,SZSE,杂项商业服务,0.01448308,272.00242848,8.01813595,21.72349044,40.66082935
002082,万邦德,6849167649,2744,非能源矿业,SZSE,铝业,0.30909761,26.30105018,10.39301047,2.65762399,40.66845132
300840,酷特智能,2956799927,2013,非耐用消费品,SZSE,服装/鞋类,0.02046169,61.81455633,6.22271291,3.14310772,40.69390861
002827,高争民爆,2674439884,1232,加工制造业,SZSE,特种工业品,0.31818993,51.86766275,6.84290154,3.52477861,40.71893415
600628,新世界,5045627980,932,零售行业,SSE,百货公司,0.2237503,46.56306037,2.49899814,1.16082751,40.72217001
000971,ST高升,2495644529,822,科技服务,SZSE,数据处理服务,0.05859892,20.53959965,10.59191992,2.04148717,40.72981733
300941,创识科技,5282550104,242,科技服务,SZSE,套装软件,0.00448895,,38.17156296,12.11944429,40.75414342
605118,力鼎光电,5336379938,980,电子科技,SSE,电子元器件,0,,17.30496321,4.85867957,40.75811659
002380,科远智慧,2946784036,1542,电子科技,SZSE,电子元器件,0.01028908,30.47178988,4.44197842,1.31297953,40.75822645
002162,悦心健康,4224839947.000001,881,制造业,SZSE,建筑产品,0.86334169,61.0817942,6.53246496,3.81940721,40.76829623
002750,龙津药业,2919644985,421,健康科技,SZSE,药品：其他,0.00409383,156.98924731,2.96122563,4.59654315,40.79126845
002432,九安医疗,3599094756,1271,健康科技,SZSE,医学专业,0.14871528,13.83729569,11.86459199,1.71077559,40.81324949
601838,成都银行,38289866905,6461,金融,SSE,地区银行,4.21721758,6.02783849,15.94210757,0.94560771,40.82237744
603316,诚邦股份,1310749488,641,商业服务,SSE,杂项商业服务,1.15718311,27.58241758,5.44226462,1.45692212,40.83123305
200016,深康佳Ｂ,11872140113.925848,17216,耐用消费品,SZSE,电子/电器,2.44023939,6.44926565,9.15216768,0.55101524,40.83439566
600575,淮河能源,8044559982,7530,运输,SSE,其他运输,0.40089202,13.67239102,6.03510525,0.83375961,40.83835119
600030,中信证券,279557944007.3005,19012,金融,SSE,投资银行/经纪商,2.46857065,,9.90288059,1.62694403,40.84512692
600148,长春一东,1737821956,1072,制造业,SSE,汽车零件：OEM,0.36894607,27.64705882,13.23881274,3.59159297,40.85342859
601607,上海医药,48647325202.17481,48136,健康科技,SSE,药品:专业,0.68725875,9.82829826,12.38977508,1.20878149,40.86175369
002864,盘龙药业,1902116591,859,健康科技,SZSE,药品:专业,0.13889088,21.95025661,12.37604935,2.65217194,40.866232
000783,长江证券,38211897647,6286,金融,SZSE,投资银行/经纪商,2.4528013,16.88564477,8.12769737,1.3194995,40.86738853
600647,同达创业,1484661576,31,金融,SSE,房地产开发,0,92.8200692,5.44482239,4.98598997,40.87340081
603990,麦迪科技,3956231918,678,科技服务,SSE,IT服务,0.15921752,62.09964413,7.56351222,3.29578415,40.88665763
600155,华创阳安,16196524719,,金融,SSE,投资银行/经纪商,1.70488757,,4.4419317,,40.89815485
002526,山东矿机,3547759725,2140,制造业,SZSE,卡车/建筑/农业机械,0.02251872,41.18852459,3.20138485,1.31484268,40.89933005
300461,田中精机,2328719705,681,制造业,SZSE,工业机械,0.83391018,23.79703684,96.99657399,16.10584602,40.9150823
688505,复旦张江,3919320857.8524246,628,健康科技,SSE,药品：其他,0.00905138,87.19053283,13.12074446,8.4023594,40.93411235
002610,爱康科技,9718479907,1610,制造业,SZSE,电子设备,0.83765336,454.16666667,0.53005502,2.3862691,40.93835213
600716,凤凰股份,3603833251,113,商业服务,SSE,杂项商业服务,0.11594875,31.38686131,1.98473954,0.63239014,40.95308299
603383,顶点软件,4250008143,1490,科技服务,SSE,套装软件,0.00505198,39.39111681,9.49884667,3.62374251,40.95835148
603636,南威软件,5230510040,2703,科技服务,SSE,IT服务,0.21472511,21.45394269,9.68103521,2.04467594,40.95905955
300986,志特新材,4714274679,2405,非能源矿业,SZSE,铝业,1.07607891,,27.78224405,6.97772923,40.96052202
603817,海峡环保,2412896774,838,工业服务,SSE,环境服务,0.71180584,18.97579797,7.33117337,1.34084138,40.9687696
600109,国金证券,34145019985,3545,金融,SSE,投资银行/经纪商,0.95850622,18.00324675,8.46918849,1.49296931,40.97116635
603028,赛福天,2428358483,811,非能源矿业,SSE,钢铁,0.28889901,41.88200878,8.06761837,3.2554526,40.97201361
600308,华泰股份,6199751623,6840,加工制造业,SSE,纸浆&纸,0.4232981,7.08714363,9.96536956,0.70568039,40.97605103
603165,荣晟环保,3226415786,827,加工制造业,SSE,纸浆&纸,0.12913212,12.68418341,15.46599441,1.87136672,40.99114231
600302,标准股份,1384039185,1545,耐用消费品,SSE,其他消费特产,0.71314618,10.17250127,12.0718301,1.14548846,40.99487685
600448,华纺股份,1965037399,3958,加工制造业,SSE,纺织品,1.17616798,270.43478261,1.13179597,1.3749685,40.99502998
300677,英科医疗,39026961354,6503,健康科技,SZSE,医学专业,0.04428461,3.78350826,141.2407773,4.20903719,41.00149992
002650,加加食品,6393600220,1520,非耐用消费品,SZSE,食品：特色/糖果,0.09924845,38.58695652,6.81315467,2.55946936,41.00173225
000606,ST顺利,1623494593,1602,加工制造业,SZSE,化学品：多元化,0.19291945,,-112.17742304,3.99410217,41.00788629
000999,华润三九,23444654870,15087,健康科技,SZSE,药品：其他,0.03052528,13.84253627,12.43355938,1.72145999,41.01869104
601099,太平洋,21198743308,1711,金融,SSE,投资银行/经纪商,0.82189383,,-8.52150036,2.20716085,41.02130656
605158,华达新材,4168072914.000001,920,非能源矿业,SSE,钢铁,0.23008136,14.37136308,18.08893901,2.12096529,41.02813778
603368,柳药股份,7094434951,4706,配送服务,SSE,医疗分销商,1.00749106,9.80324643,14.66384819,1.4143318,41.02998208
200596,古井贡Ｂ,83691692321.27754,9936,非耐用消费品,SZSE,饮料:酒精饮料,0.02834764,22.02909598,20.08547023,4.33623782,41.03616334
300440,运达科技,3105136406,978,制造业,SZSE,卡车/建筑/农业机械,0.06664931,21.74969623,10.97637349,2.28874646,41.03978967
002059,云南旅游,4809065369,3178,消费者服务,SZSE,电影/娱乐,0.66666077,25.39851222,8.08041187,1.99052212,41.04090497
603703,盛洋科技,3457903608,1426,电子科技,SSE,电信设备,0.22707861,220.68311195,1.89442067,3.20378614,41.04252169
600239,*ST 云城,3082918951,3998,金融,SSE,房地产开发,17.85468532,,-475.88705919,,41.04740994
600386,北巴传媒,2661120042,1606,零售行业,SSE,专业商店,1.02728816,21.38690862,7.08454268,1.49190304,41.06416387
603888,新华网,8968827661,1853,科技服务,SSE,互联网软件/服务,0.03464904,39.21568627,7.82327492,3.00532149,41.06475482
000505,京粮控股,4732536835.889003,2912,金融,SZSE,房地产开发,0.48141648,26.29407352,7.48025877,1.88001684,41.06665644
300945,曼卡龙,3419040047,680,零售行业,SZSE,专业商店,0.01486287,,12.55227386,6.33692451,41.07096442
600050,中国联通,127019444716,242121,通讯,SSE,主要电信,0.12118821,22.04103104,3.96156921,0.8662412,41.0730654
000411,英特集团,3134153900,2710,健康科技,SZSE,药品:专业,1.39948716,19.86775334,9.79648593,1.93749335,41.07389749
002999,天禾股份,2443571907,1973,配送服务,SZSE,批发分销商,2.54194375,,9.42995128,2.32248046,41.08305788
603660,苏州科达,3290495944,5027,耐用消费品,SSE,电子/电器,0.30860264,23.36805556,7.88750046,1.72845087,41.10458554
002577,雷柏科技,2956095997,167,电子科技,SZSE,计算机外围设备,0.00064017,65.69250318,4.19815335,2.7652826,41.10693234
300367,ST网力,2889043475,634,配送服务,SZSE,电子经销商,11.70346514,,-143.1656164,14.27655731,41.10847354
002336,人人乐,1795199966,10634,零售行业,SZSE,百货公司,2.46532836,,-5.24434783,1.24390846,41.12162764
600896,*ST海医,3877545121,159,运输,SSE,货运,0.13438605,48.48101266,3.8846113,1.73443649,41.12419804
300960,通业科技,2964069302,,制造业,SZSE,电子设备,0.15588064,39.93885492,22.33864477,8.04746718,41.13390839
002237,恒邦股份,13374367372,5123,非能源矿业,SZSE,贵金属,1.36445638,29.75142413,6.65107622,1.76092224,41.14164266
300609,汇纳科技,1760454140,860,电子科技,SZSE,计算机外围设备,0.03265052,,-0.95931099,1.60608899,41.14391459
688358,祥生医疗,3752000122,606,健康科技,SSE,医学专业,0,36.38233054,8.72891824,3.20360854,41.1452737
605303,园林股份,2542714053,512,耐用消费品,SSE,住宅设计,0.28322624,,11.08194626,2.44776331,41.1617904
605333,沪光股份,4940319878,3320,制造业,SSE,汽车零件：OEM,1.14473674,64,11.56361494,6.4093017,41.16485418
000679,大连友谊,1243835982,467,金融,SZSE,房地产开发,0.14595549,,4.13576104,1.97306099,41.17517387
300770,新媒股份,11009403366,326,通讯,SZSE,专业电信,0.00143815,18.65965283,23.22879807,4.18158313,41.17707207
002065,东华软件,22151078700,7823,科技服务,SZSE,套装软件,0.27965014,43.98519432,5.12385417,2.24049674,41.18346015
002713,东易日盛,2588543244,6465,耐用消费品,SZSE,家居装修,0.5255024,13.40430154,33.20120022,2.88386485,41.18777538
603786,科博达,25074266650,2027,制造业,SSE,汽车零件：OEM,0.04047156,48.95887366,14.82721698,6.93341113,41.19043139
