商品代码,说明,市场价值,员工数量,板块,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),aboveMa1,aboveMa2,maxChange
3331,VINDA INT'L,29588600000.0,11347.0,非耐用消费品,HKEX,家庭/个人护理,0.45094814,15.78509221,17.74045273,2.53416757,-1,-1,-1
123,YUEXIU PROPERTY,29408300000.0,11390.0,金融,HKEX,房地产开发,1.10104735,6.15930345,9.81132245,0.56697252,-1,-1,-1
3396,LEGENDHOLDING,28981600000.0,84000.0,科技服务,HKEX,IT服务,2.15542684,6.66558283,6.31413338,0.40446982,-1,-1,-1
3311,CHINA STATE CON,27858000000.0,13615.0,工业服务,HKEX,工程建设,1.34946287,4.64159812,13.1855323,0.56874514,-1,-1,-1
323,MAANSHAN IRON,27722400000.0,22145.0,非能源矿业,HKEX,钢铁,0.69843582,7.66609881,11.08492984,0.82370627,-1,-1,-1
354,CHINASOFT INT'L,27038600000.0,,科技服务,HKEX,IT服务,0.23834059,24.4278607,12.22184893,,-1,-1,-1
2778,CHAMPION REIT,26646500000.0,,金融,HKEX,房地产投资信托基金,0.32241934,,-21.60408436,0.52258921,-1,-1,-1
2669,CHINA OVS PPT,26623600000.0,45398.0,金融,HKEX,房地产开发,0.02902798,38.02816901,38.22356379,12.38986784,-1,-1,-1
3669,YONGDA AUTO,26477300000.0,16177.0,零售行业,HKEX,专业商店,1.28412884,14.10674808,14.65407694,1.88640465,-1,-1,-1
598,SINOTRANS,26420900000.0,34628.0,运输,HKEX,空运/快递,0.44898972,6.91458454,11.19276735,0.73187232,-1,-1,-1
2798,PER ENERGY,26368000000.0,,公用事业,HKEX,发电厂,0.24927985,67.76315789,24.67118176,14.63964964,-1,-1,-1
6169,YUHUA EDU,26102300000.0,6938.0,商业服务,HKEX,杂项商业服务,0.70017262,28.47322721,26.75031447,6.3298775,-1,-1,-1
9939,KINTOR PHARMA-B,25605900000.0,202.0,健康科技,HKEX,生物科技,0.14702434,,-52.11732096,14.32203243,-1,-1,-1
512,CHINAGRANDPHARM,25521400000.0,,健康科技,HKEX,药品:专业,0.2105372,13.95303707,18.27868396,2.27068885,-1,-1,-1
69,SHANGRI-LA ASIA,25287000000.0,25600.0,消费者服务,HKEX,酒店/度假村/游轮,1.01135358,,-7.49680857,0.53801395,-1,-1,-1
570,TRAD CHI MED,25128600000.0,16286.0,健康科技,HKEX,药品:专业,0.24983738,13.41397849,9.36362117,1.17327565,-1,-1,-1
1907,CHINA RISUN GP,24621800000.0,4407.0,能源矿产,HKEX,石油和天然气生产,1.34318894,12.75153569,22.54874006,2.55358499,-1,-1,-1
43,C.P. POKPHAND,24066200000.0,37000.0,加工制造业,HKEX,农副产品,0.36216194,4.32211101,20.34768146,0.87470536,-1,-1,-1
604,SHENZHEN INVEST,24029700000.0,20452.0,金融,HKEX,房地产开发,0.82507993,6.42398287,7.82943734,0.47466769,-1,-1,-1
3883,CHINA AOYUAN,23966400000.0,23773.0,金融,HKEX,房地产开发,2.13794887,3.60546701,34.32732606,1.09235767,-1,-1,-1
1071,HUADIAN POWER,23769800000.0,27116.0,工业服务,HKEX,工程建设,1.90502364,6.53470716,6.64353055,0.41335993,-1,-1,-1
1337,RAZER,23323100000.0,,科技服务,HKEX,套装软件,0.01773481,545.83333333,0.97171778,5.15403077,-1,-1,-1
3990,MIDEA REAL EST,23257800000.0,15252.0,金融,HKEX,房地产开发,1.46395378,4.77767385,20.22236475,0.88890854,-1,-1,-1
1458,ZHOU HEI YA,23177300000.0,3939.0,非耐用消费品,HKEX,食品：多元化,0.50395223,132.62599469,3.63964898,4.76689866,-1,-1,-1
991,DATANG POWER,22948300000.0,33340.0,公用事业,HKEX,发电厂,3.19841194,11.24206709,4.2149425,0.46225536,-1,-1,-1
1316,NEXTEER,22903400000.0,12100.0,制造业,HKEX,汽车零件：OEM,0.15928807,25.29786644,6.304667,1.56885252,-1,-1,-1
6196,BANKOFZHENGZHOU,22409800000.0,5331.0,金融,HKEX,地区银行,3.98286771,3.71970693,7.42138681,0.34220532,-1,-1,-1
2386,SINOPEC SEG,21564400000.0,17301.0,工业服务,HKEX,工程建设,0.08310946,8.06424905,8.35702975,0.64379413,-1,-1,-1
1910,SAMSONITE,21523200000.0,9100.0,耐用消费品,HKEX,其他消费特产,5.93908958,,-66.22347182,4.3775554,-1,-1,-1
3866,BQD,21376000000.0,4117.0,金融,HKEX,地区银行,4.70755685,8.23774765,7.81016269,0.86619799,-1,-1,-1
6158,ZHENRO PPT,21271000000.0,1902.0,金融,HKEX,房地产开发,1.79207923,7.09602215,14.4273098,0.91644022,-1,-1,-1
1755,S-ENJOY SERVICE,21258700000.0,,金融,HKEX,房地产开发,0.00324705,39.61038961,39.94112664,13.16598858,-1,-1,-1
1199,COSCO SHIP PORT,21151600000.0,,运输,HKEX,其他运输,0.6026143,8.14087023,6.26172299,0.4914921,-1,-1,-1
1072,DONGFANG ELEC,21140200000.0,17336.0,制造业,HKEX,电子设备,0.33413005,8.76810665,6.88240636,0.57691043,-1,-1,-1
338,SHANGHAI PECHEM,21106400000.0,,加工制造业,HKEX,化学品：特种,0.05623371,,2.37095244,,-1,-1,-1
1053,CHONGQING IRON,20961400000.0,6601.0,非能源矿业,HKEX,钢铁,0.61716786,10.32822757,8.78594827,0.88227267,-1,-1,-1
303,VTECH HOLDINGS,20379100000.0,,电子科技,HKEX,电信设备,0.28190398,11.3916557,34.60396873,,-1,-1,-1
1302,LIFETECH SCI,20324400000.0,791.0,健康科技,HKEX,医学专业,0.07885596,85.01805054,11.9716664,7.32389986,-1,-1,-1
9966,ALPHAMAB-B,20120500000.0,334.0,健康科技,HKEX,生物科技,0.09801881,,-17.77428397,7.45854437,-1,-1,-1
1799,XINTE ENERGY,20040000000.0,4436.0,工业服务,HKEX,工程建设,1.53905448,25.18853846,5.87381425,1.40020684,-1,-1,-1
1111,CHONG HING BANK,19700500000.0,,金融,HKEX,地区银行,0.79905404,15.11532433,5.88752923,0.8750222,-1,-1,-1
1368,XTEP INT'L,19589300000.0,8500.0,非耐用消费品,HKEX,服装/鞋类,0.35661774,,7.35974019,2.42995226,-1,-1,-1
1812,CHENMING PAPER,19228500000.0,12752.0,加工制造业,HKEX,纸浆&纸,2.27884638,8.05352798,11.78556065,0.86249127,-1,-1,-1
41,GREAT EAGLE H,19173100000.0,4799.0,消费者服务,HKEX,酒店/度假村/游轮,0.39313885,,-13.37196485,0.32561507,-1,-1,-1
1448,FU SHOU YUAN,19038800000.0,2345.0,消费者服务,HKEX,其他消费者服务,0.02387202,27.08943089,14.07484746,3.49951477,-1,-1,-1
2139,BANK OF GANSU,18987900000.0,4164.0,金融,HKEX,地区银行,1.6148343,20.42139384,1.92376289,0.5095665,-1,-1,-1
9996,PEIJIA-B,18904200000.0,389.0,健康科技,HKEX,医学专业,0.003245,,-171.48269072,5.37976602,-1,-1,-1
1176,ZHUGUANG HOLD,18849400000.0,289.0,金融,HKEX,房地产开发,2.10762336,8.59016393,29.21316499,2.24017785,-1,-1,-1
1992,FOSUN TOURISM,18838400000.0,,消费者服务,HKEX,其他消费者服务,4.32657358,,-38.25391879,3.09543266,-1,-1,-1
9909,POWERLONG CM,18772600000.0,5390.0,金融,HKEX,房地产开发,0.39793472,52.85584769,15.85738217,7.35427683,-1,-1,-1
2380,CHINA POWER,18731200000.0,10520.0,公用事业,HKEX,发电厂,1.99677005,9.9323973,5.13123579,0.47303573,-1,-1,-1
2186,LUYE PHARMA,18628400000.0,4963.0,健康科技,HKEX,药品：其他,1.23243382,21.77091795,7.99507595,1.82352001,-1,-1,-1
1686,SUNEVISION,18625000000.0,358.0,科技服务,HKEX,互联网软件/服务,2.60322091,42.39361702,19.18854063,4.30585045,-1,-1,-1
1963,BCQ,18310600000.0,,金融,HKEX,大银行,4.7287011,,11.17480351,,-1,-1,-1
179,JOHNSON ELEC H,18157100000.0,,制造业,HKEX,杂项制造,0.20568727,11.12264976,10.44877388,1.04984629,-1,-1,-1
2880,LIAONING PORT,18098700000.0,6152.0,运输,HKEX,其他运输,0.37917096,9.56937799,4.31977983,0.44956701,-1,-1,-1
3948,YITAI COAL,17539100000.0,,能源矿产,HKEX,煤炭,1.01823085,,13.8147973,,-1,-1,-1
1196,REALORD GROUP,17316000000.0,,加工制造业,HKEX,容器/包装,2.46878892,19.57087126,30.25984872,4.93973037,-1,-1,-1
2866,COSCO SHIP DEV,17228000000.0,7964.0,运输,HKEX,海运,6.3415974,7.14971209,7.87407537,0.78867275,-1,-1,-1
1138,COSCO SHIP ENGY,17193300000.0,7398.0,运输,HKEX,海运,0.73125164,5.98276434,7.18325352,0.41884841,-1,-1,-1
1908,C&D INTL GROUP,17085800000.0,966.0,金融,HKEX,房地产开发,2.26957253,6.6773971,31.63888404,1.73301538,-1,-1,-1
81,CH OVS G OCEANS,17082599999.999998,2974.0,金融,HKEX,房地产开发,1.48964077,3.47009736,19.47790051,0.59701421,-1,-1,-1
548,SHENZHENEXPRESS,17075400000.000002,,运输,HKEX,其他运输,1.07095971,5.39813857,14.67632958,0.75628353,-1,-1,-1
3738,VOBILE GROUP,16840400000.000002,132.0,科技服务,HKEX,套装软件,0.33083719,202.50408819,15.3049779,21.22899984,-1,-1,-1
778,FORTUNE REIT,16349800000.0,,金融,HKEX,房地产投资信托基金,0.30593477,,-10.42502842,0.56991518,-1,-1,-1
2048,E-HOUSE ENT,16158700000.0,21030.0,金融,HKEX,房地产开发,0.74334082,45.83333333,3.30909363,1.32778652,-1,-1,-1
2858,YIXIN,15952700000.0,,金融,HKEX,金融/租赁,0.6997165,,-7.35148492,0.92574565,-1,-1,-1
2606,LANGUANGJUSTBON,15836900000.0,16468.0,金融,HKEX,投资经理,0.00466629,15.36180279,21.8605105,3.04025218,-1,-1,-1
1478,Q TECH,15828900000.0,,电子科技,HKEX,电子元器件,0.59973992,16.59442724,24.62713166,,-1,-1,-1
2616,CSTONE PHARMA-B,15773600000.0,470.0,健康科技,HKEX,药品:专业,0.02838387,,-43.63013219,4.47422897,-1,-1,-1
2005,SSY GROUP,15735700000.0,,健康科技,HKEX,药品:专业,0.41170907,25.88352414,11.50488163,2.8002908,-1,-1,-1
2768,JIAYUAN INTL,15695700000.0,7137.0,金融,HKEX,房地产开发,1.22554544,4.18876502,27.14470714,0.9720907,-1,-1,-1
1896,MAOYAN ENT,15360700000.0,,科技服务,HKEX,互联网软件/服务,0.14179426,,-7.8840507,,-1,-1,-1
1083,TOWNGAS CHINA,15141500000.0,22506.0,公用事业,HKEX,燃气经销商,0.51133377,10.2905569,7.35789834,0.73066845,-1,-1,-1
1117,CH MODERN D,14856900000.0,4455.0,加工制造业,HKEX,农副产品,0.72927285,15.42435424,10.09103309,1.44168753,-1,-1,-1
1966,CHINA SCE GROUP,14819700000.0,9414.0,金融,HKEX,房地产开发,1.19916624,3.51421706,19.14501106,0.59525021,-1,-1,-1
2103,SINIC HOLDINGS,14780600000.0,3527.0,金融,HKEX,房地产开发,1.55795995,6.68928745,21.14804963,1.26362826,-1,-1,-1
1258,CHINFMINING,14769200000.0,,非能源矿业,HKEX,其他金属/矿物,0.65200351,14.22398272,11.72953633,,-1,-1,-1
2362,JINCHUAN INTL,14627500000.0,,配送服务,HKEX,批发分销商,0.32259197,63.38797814,3.78108921,2.34055003,-1,-1,-1
1610,COFCO JOYCOME,14593500000.0,,配送服务,HKEX,食品经销商,0.91123417,3.25189114,50.05376405,1.30812683,-1,-1,-1
87,SWIRE PACIFIC B,14580300000.0,32060.0,非耐用消费品,HKEX,饮料:非酒精饮料,0.23063426,,-4.1037676,0.05550356,-1,-1,-1
1033,SINOPEC SSC,14428100000.0,,工业服务,HKEX,油田服务/设备,4.09307281,,-0.84644598,,-1,-1,-1
1606,CDB LEASING,14412300000.0,494.0,金融,HKEX,地区银行,9.69914998,3.90678547,12.23895029,0.45647839,-1,-1,-1
1829,CMEC,14316200000.0,5389.0,工业服务,HKEX,工程建设,0.05326819,10.7463611,6.41426169,0.66353448,-1,-1,-1
558,LK TECH,14239500000.0,3600.0,制造业,HKEX,工业机械,0.78805196,134.83412322,4.84926478,6.8238511,-1,-1,-1
3339,LONKING,14167100000.0,,制造业,HKEX,卡车/建筑/农业机械,0.36143854,6.42968143,19.92542055,,-1,-1,-1
3899,CIMC ENRIC,14028900000.0,9900.0,制造业,HKEX,工业机械,0.21406269,21.35036496,7.88208287,1.62004985,-1,-1,-1
2138,EC HEALTHCARE,13971400000.0,1617.0,健康服务,HKEX,医疗/护理服务,0.54104512,94.32835821,12.40739048,12.42004107,-1,-1,-1
1905,HAITONG UT,13917700000.0,1460.0,商业服务,HKEX,杂项商业服务,5.51830717,11.6471399,7.3372864,0.82212039,-1,-1,-1
1333,CHINA ZHONGWANG,13642400000.0,,非能源矿业,HKEX,铝业,2.07852027,6.72942817,4.96252388,,-1,-1,-1
1589,CNLP,13579000000.0,201.0,运输,HKEX,其他运输,0.83004822,502.38095238,0.21763413,1.06388343,-1,-1,-1
1788,GUOTAI JUNAN I,13536000000.0,591.0,金融,HKEX,投资银行/经纪商,4.92516632,8.4279737,11.83148676,0.89523241,-1,-1,-1
665,HAITONG INT'L,13507900000.0,1355.0,金融,HKEX,投资银行/经纪商,2.22645972,7.00152207,6.98448266,0.47623583,-1,-1,-1
2666,UNI MEDICAL,13505600000.0,13686.0,金融,HKEX,金融/租赁,3.12731095,6.61662497,15.84638466,0.95962841,-1,-1,-1
799,IGG,13495000000.0,2022.0,科技服务,HKEX,互联网软件/服务,0.02306286,6.7523927,61.84765844,3.52232388,-1,-1,-1
405,YUEXIU REIT,13277200000.0,700.0,金融,HKEX,房地产投资信托基金,0.8889319,22.14839424,3.90049136,0.76407765,-1,-1,-1
363,SHANGHAI IND H,13242200000.0,,金融,HKEX,房地产开发,0.7058339,6.04856731,5.21769804,0.30317331,-1,-1,-1
87001,HUI XIAN REIT,13139206428.303305,1001.0,金融,HKEX,房地产投资信托基金,0.35092713,,-2.63348682,0.43755514,-1,-1,-1
2343,PACIFIC BASIN,13022600000.0,4443.0,运输,HKEX,海运,0.88371071,,-17.76447914,1.59550705,-1,-1,-1
189,DONGYUE GROUP,12916000000.0,5576.0,加工制造业,HKEX,化学品：特种,0.21342922,14.78906999,9.15453332,1.27525975,-1,-1,-1
45,HK&S HOTELS,12898500000.0,,消费者服务,HKEX,酒店/度假村/游轮,0.38888889,,-5.11212417,0.349994,-1,-1,-1
6055,CTIHK,12782200000.0,,非耐用消费品,HKEX,烟草,0.01607688,134.30232558,5.96551212,,-1,-1,-1
6826,HAOHAI BIOTEC,12708300000.0,1374.0,健康科技,HKEX,生物科技,0.01938801,31.39560113,6.48131586,1.95612151,-1,-1,-1
1860,MOBVISTA,12701900000.0,,科技服务,HKEX,数据处理服务,0.25396748,,-1.93869884,5.91812157,-1,-1,-1
2356,DAHSING BANKING,12665800000.0,,金融,HKEX,地区银行,0.24966286,8.48239503,5.19183343,,-1,-1,-1
590,LUK FOOK HOLD,12593500000.0,6500.0,零售行业,HKEX,专业商店,0.11454369,19.04635145,6.3152339,1.21421331,-1,-1,-1
6855,ASCENTAGE-B,12575600000.0,433.0,健康科技,HKEX,生物科技,0.63754147,,-76.23732171,11.20316346,-1,-1,-1
1798,DATANG RENEW,12510800000.0,3723.0,公用事业,HKEX,可替代发电,4.32989877,12.22459133,7.7649796,0.89557679,-1,-1,-1
777,NETDRAGON,12455400000.0,6442.0,耐用消费品,HKEX,娱乐产品,0.22899264,11.60140874,15.03464895,1.55574894,-1,-1,-1
1675,ASIAINFO TECH,12364500000.0,,科技服务,HKEX,套装软件,0.05415981,15.16758831,13.65517806,,-1,-1,-1
6878,DIFFER GROUP,12110100000.0,,金融,HKEX,金融/租赁,0.44202664,29.57746479,18.03262334,4.42921171,-1,-1,-1
173,K. WAH INT'L,12070100000.0,971.0,金融,HKEX,房地产开发,0.55882597,3.6937799,7.9270621,0.27698525,-1,-1,-1
185,ZENSUN ENT,12054400000.0,416.0,金融,HKEX,房地产开发,1.91865635,12.18568665,13.18797178,1.29122174,-1,-1,-1
1890,CHINA KEPEI,12031000000.0,2751.0,消费者服务,HKEX,其他消费者服务,0.16898618,18.88045541,18.3963936,3.19728365,-1,-1,-1
6100,TONGDAO LIEPIN,11775400000.0,4839.0,科技服务,HKEX,IT服务,0.0379794,187.80888797,1.88531209,3.44973658,-1,-1,-1
1911,CR HOLDINGS,11668300000.0,,金融,HKEX,投资经理,0.20593369,9.76104599,18.27580523,1.65062297,-1,-1,-1
525,GUANGSHEN RAIL,11617000000.0,41286.0,运输,HKEX,铁路,0.04892615,,-1.85665502,0.34753788,-1,-1,-1
3983,CHINA BLUECHEM,11525000000.0,,加工制造业,HKEX,化学品：农业,0.1265495,13.7136588,5.02671847,,-1,-1,-1
142,FIRST PACIFIC,11524000000.0,103127.0,非耐用消费品,HKEX,食品：多元化,1.02916686,7.38273661,5.95637896,0.47392774,-1,-1,-1
1271,GRAND MING,11469900000.0,173.0,工业服务,HKEX,工程建设,1.72184304,191.01654846,2.28301352,4.76848081,-1,-1,-1
412,CSFG,11322000000.0,,金融,HKEX,金融/租赁,8.49541349,,-10.63606826,4.72979773,-1,-1,-1
856,VSTECS,11248500000.0,3414.0,电子科技,HKEX,计算机处理硬件,1.02728643,10.42200351,17.10761478,1.64700418,-1,-1,-1
34,KOWLOON DEV,11178000000.0,2906.0,金融,HKEX,房地产开发,0.71471725,13.95827211,2.65630642,0.63984956,-1,-1,-1
1981,CATHAY EDU,10989200000.0,1555.0,消费者服务,HKEX,电影/娱乐,0.0,30.76208178,15.40594077,3.39469771,-1,-1,-1
327,PAX GLOBAL,10968400000.0,1677.0,电子科技,HKEX,电子设备/仪器,0.02199433,12.14476561,17.36367304,1.95081983,-1,-1,-1
1909,FIRE ROCK-NEW,10944000000.0,,科技服务,HKEX,套装软件,0.01145685,28.44311377,61.86171924,13.43832516,-1,-1,-1
2678,TEXHONG TEXTILE,10875600000.0,38545.0,加工制造业,HKEX,纺织品,0.85554965,18.35913313,6.68711131,1.16399125,-1,-1,-1
3613,TONGRENTANGCM,10714900000.0,,健康科技,HKEX,药品:专业,0.03387431,19.75308642,19.1106907,,-1,-1,-1
1521,FRONTAGE,10628700000.0,1002.0,健康科技,HKEX,生物科技,0.14062284,81.09375,6.1938172,4.73747627,-1,-1,-1
1515,CR MEDICAL,10497500000.0,4903.0,健康服务,HKEX,医院/护理管理,0.15270058,29.76710335,5.06361218,1.45015406,-1,-1,-1
71,MIRAMAR HOTEL,10433500000.0,,消费者服务,HKEX,其他消费者服务,0.00450827,34.5616846,1.51967022,,-1,-1,-1
9979,GREENTOWN MGMT,10396900000.0,,商业服务,HKEX,杂项商业服务,0.00563534,,17.80039386,,-1,-1,-1
2006,JINJIANGCAPITAL,10352800000.0,,消费者服务,HKEX,酒店/度假村/游轮,1.43772079,4.71722039,3.25591813,,-1,-1,-1
272,SHUI ON LAND,10297000000.0,3141.0,金融,HKEX,房地产开发,1.01544374,,-1.72356013,0.22512738,-1,-1,-1
2232,CRYSTAL INTL,10213100000.0,70000.0,非耐用消费品,HKEX,服装/鞋类,0.18783972,12.18515997,9.57441079,1.13121457,-1,-1,-1
639,SHOUGANG RES,10154200000.0,,能源矿产,HKEX,煤炭,0.00144803,9.63104935,6.85332468,0.64116264,-1,-1,-1
3813,POU SHENG INT'L,10043900000.0,,零售行业,HKEX,零售服装/鞋类,0.64499069,29.56656347,3.90372667,,-1,-1,-1
1830,PERFECT SHAPE,10027700000.0,1173.0,消费者服务,HKEX,其他消费者服务,0.23884456,36.20309051,35.16521867,13.47177499,-1,-1,-1
990,THEME INT'L,9998480000.0,,其他,HKEX,其他,0.00943724,20.8994709,30.83884249,,-1,-1,-1
1811,CGN NEW ENERGY,9997610000.0,,公用事业,HKEX,可替代发电,3.94249106,7.94950529,15.1001966,1.06283014,-1,-1,-1
1381,CANVEST ENV,9863530000.0,3404.0,工业服务,HKEX,环境服务,1.23747621,9.35915168,16.26486075,1.38249005,-1,-1,-1
2099,CHINAGOLDINTL,9777505056.128769,2082.0,非能源矿业,HKEX,贵金属,0.73878028,6.88666755,11.57948645,0.80807355,-1,-1,-1
1666,TONG REN TANG,9605880000.0,3882.0,健康科技,HKEX,药品：其他,0.21764986,18.33292593,8.07358817,1.41355277,-1,-1,-1
581,CHINA ORIENTAL,9604230000.0,,非能源矿业,HKEX,钢铁,0.73144731,5.38509706,7.69762944,,-1,-1,-1
1763,CIRC,9596250000.0,2912.0,健康科技,HKEX,医学专业,0.14075534,39.74562798,5.47598741,2.08000821,-1,-1,-1
3877,CSSC SHIPPING,9449550000.0,74.0,运输,HKEX,海运,2.28559459,8.52241284,12.7723426,1.05612553,-1,-1,-1
302,CMGE,9439050000.0,,科技服务,HKEX,套装软件,0.09976513,10.10969463,16.45787761,1.53459131,-1,-1,-1
826,TIANGONG INT'L,9391200000.0,,制造业,HKEX,工业机械,0.59674372,14.2614601,9.99853245,,-1,-1,-1
2038,FIH,9348970000.0,70381.0,电子科技,HKEX,电子元器件,0.457852,,-8.32529491,0.58528808,-1,-1,-1
2001,NEW HIGHER EDU,9275530000.0,7430.0,商业服务,HKEX,杂项商业服务,0.66811597,,7.16299583,3.43701162,-1,-1,-1
806,VALUE PARTNERS,9253200000.0,236.0,金融,HKEX,投资经理,0.0184072,6.7105971,28.13106233,1.70852379,-1,-1,-1
737,BAY AREA DEV,9245070000.0,39.0,运输,HKEX,其他运输,0.21559641,11.66407465,14.00158691,1.56635879,-1,-1,-1
116,CHOW SANG SANG,9240200000.0,,零售行业,HKEX,专业商店,0.2565269,16.97150678,4.80731099,,-1,-1,-1
6978,IMMUNOTECH-B,9056680000.0,250.0,健康科技,HKEX,药品:专业,0.04523195,,-64.91914555,6.77462441,-1,-1,-1
1121,BAOFENGMODERN,8755020000.0,,非耐用消费品,HKEX,服装/鞋类,-2.90677003,,-55625.57107078,,-1,-1,-1
691,SHANSHUI CEMENT,8751480000.0,18409.0,非能源矿业,HKEX,建筑材料,0.3079675,2.48240089,22.04977643,0.47005779,-1,-1,-1
1357,MEITU,8744100000.0,,科技服务,HKEX,套装软件,0.00946905,,-1.11623997,2.05809774,-1,-1,-1
382,EDVANTAGE GROUP,8723990000.0,2800.0,消费者服务,HKEX,其他消费者服务,0.5164783,23.72782786,14.88169324,3.99174257,-1,-1,-1
995,ANHUIEXPRESSWAY,8674530000.0,2089.0,运输,HKEX,其他运输,0.23613033,8.30950111,8.19623307,0.64663539,-1,-1,-1
440,DAH SING,8660480000.0,3079.0,金融,HKEX,地区银行,0.22466047,7.47792494,4.19686436,0.30509631,-1,-1,-1
506,CHINA FOODS,8643410000.0,,非耐用消费品,HKEX,食品：特色/糖果,0.0136731,15.51204819,10.17463512,1.47157573,-1,-1,-1
2019,DEXIN CHINA,8509219999.999999,2147.0,金融,HKEX,房地产开发,1.7597625,6.37007078,21.3095067,1.22781169,-1,-1,-1
699,CAR INC,8442440000.000001,5132.0,金融,HKEX,金融/租赁,1.67384829,,-67.78552697,1.77384186,-1,-1,-1
1600,TIAN LUN GAS,8420370000.000001,,能源矿产,HKEX,成品油,1.01858407,7.13132172,23.75570162,1.51130597,-1,-1,-1
1935,JH EDUCATION,8100200000.0,,消费者服务,HKEX,其他消费者服务,0.00020664,27.08779443,15.13157214,,-1,-1,-1
