商品代码,说明,市场价值,员工数量,部门,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),RSI(14),accums,currents
603580,艾艾精工,1522342759.0,253.0,制造业,SSE,杂项制造,0.02769023,48.70401338,7.22491775,3.46836641,55.32290155,7,-2
002510,天汽模,3832850312.0,2863.0,制造业,SZSE,汽车零件：OEM,0.94331526,,-31.31629107,1.84936869,55.33116665,5,-1
002733,雄韬股份,6435599655.0,2602.0,制造业,SZSE,电子设备,0.56969804,121.55297533,1.98351503,2.21573449,55.33580319,4,2
001872,招商港口,29949183533.07866,15619.0,运输,SZSE,其他运输,0.37947757,12.93969849,6.67688955,0.85351409,55.34230194,7,2
002132,恒星科技,4380971808.0,2982.0,制造业,SZSE,电子设备,0.70314032,26.45113887,5.95384211,1.5733303,55.34847514,5,3
900909,华谊B股,16529451398.3688,12580.0,耐用消费品,SSE,汽车售后,0.81581114,6.85651342,6.7918984,0.44786247,55.36536945,6,6
000409,云鼎科技,2810121338.0,381.0,非能源矿业,SZSE,贵金属,0.02601396,29.36465563,18.8564017,5.62659847,55.37229996,3,1
300154,瑞凌股份,2829650238.0,908.0,制造业,SZSE,工业机械,0.09564317,33.35097935,5.13032526,1.76453289,55.37328229,7,1
900906,中毅达B,9364707816.2334,756.0,制造业,SSE,工业机械,8.98931414,39.21706585,79.46092236,27.55248739,55.37338496,5,18
002287,奇正藏药,14401932228.0,,健康科技,SZSE,仿制药,0.42657755,,18.34896913,,55.37342098,11,0
002938,鹏鼎控股,80853852111.0,43567.0,电子科技,SZSE,电子元器件,0.13539525,28.02660043,13.70185644,3.75052269,55.38917704,2,3
000599,青岛双星,3512895321.0,5078.0,耐用消费品,SZSE,汽车售后,1.28443109,46.55913978,2.26478826,1.0628349,55.39049796,7,-1
002291,星期六,13566976177.0,1772.0,非耐用消费品,SZSE,服装/鞋类,0.2962074,162.56684492,2.47683543,4.04946385,55.39084744,7,1
002576,通达动力,1867281138.0,1089.0,制造业,SZSE,电子设备,0.27694551,16.63724625,11.7556363,1.90982776,55.39434056,3,0
000801,四川九洲,6811892070.0,2951.0,耐用消费品,SZSE,电子/电器,0.26571279,70.70063694,3.82563461,2.63206775,55.39668112,9,5
688298,东方生物,25176000366.0,1392.0,健康科技,SSE,医学专业,0.0,8.92830545,125.84983893,10.29254271,55.43007131,2,-5
200026,飞亚达Ｂ,5504052593.941098,4901.0,耐用消费品,SZSE,其他消费特产,0.29116466,6.35397568,15.38092728,0.91944205,55.43195067,10,6
002864,盘龙药业,2091034345.0,859.0,健康科技,SZSE,药品:专业,0.13889088,23.92420055,12.37604935,2.89067661,55.43260244,2,2
002824,和胜股份,6156075714.0,2481.0,非能源矿业,SZSE,铝业,0.32213751,54.0798473,13.54700049,7.12946693,55.4513994,3,3
002902,铭普光磁,2660700016.0,4094.0,电子科技,SZSE,电信设备,0.64610312,168.48404255,1.48972613,2.5010709,55.45471247,2,-1
688025,杰普特,4110401634.0,1284.0,电子科技,SSE,电子元器件,0.12224089,69.59649672,3.6743881,2.54511721,55.47401348,8,1
688020,方邦股份,6927999878.0,138.0,加工制造业,SSE,容器/包装,0.03619191,66.68206514,6.52109081,4.30386896,55.47422971,7,1
688113,联测科技,3947489125.0,280.0,制造业,SSE,工业机械,0.08101792,,22.78456481,11.09982697,55.48552838,8,0
688571,杭华股份,2841600037.0,667.0,加工制造业,SSE,特种工业品,0.0339833,23.31932773,10.00957379,2.16923979,55.49674276,4,2
688550,瑞联新材,6313534836.0,1462.0,电子科技,SSE,电子设备/仪器,0.02552572,32.44373882,10.42817533,2.3454734,55.50999375,5,0
603013,亚普股份,6976800156.0,4347.0,制造业,SSE,工业机械,0.17886295,12.87529412,16.08042909,2.04300465,55.5160526,11,-1
002058,*ST威尔,1288166108.0,183.0,电子科技,SZSE,电子设备/仪器,0.02668119,480.21390374,1.55835701,7.37443747,55.53911581,5,-2
002105,信隆健康,2923281356.0,3496.0,健康科技,SZSE,医学专业,0.64699609,12.65583241,36.80668756,4.46918713,55.5566207,7,0
300816,艾可蓝,6600000000.0,451.0,制造业,SZSE,汽车零件：OEM,0.33047349,48.99631785,18.09098035,8.58115537,55.55897272,5,0
300141,和顺电气,2637861058.0,237.0,制造业,SZSE,电子设备,0.23547329,,-7.36568927,3.95691947,55.56952562,4,1
300878,维康药业,3870728042.0,1049.0,健康科技,SZSE,药品:专业,0.0180905,,14.28813795,2.80232753,55.57188312,4,2
002384,东山精密,34009262172.000004,21014.0,制造业,SZSE,建筑产品,1.05110043,21.43087922,14.20616914,2.60230282,55.58291108,4,-1
300064,*ST金刚,2555610433.0,1239.0,耐用消费品,SZSE,其他消费特产,5.60558666,,-143.49938899,5.27494402,55.59961405,5,1
603488,展鹏科技,2265845943.0,497.0,制造业,SSE,建筑产品,0.02603168,20.86021505,11.81859071,2.42726798,55.60968974,6,0
600744,华银电力,14623030305.0,5752.0,公用事业,SSE,发电厂,3.9416167,,-1.18427939,4.8110167,55.61505421,3,3
002875,安奈儿,1926711827.0,3155.0,非耐用消费品,SZSE,服装/鞋类,0.17344209,,-0.14350736,2.28725139,55.61628013,18,2
300286,安科瑞,3274516604.0,988.0,制造业,SZSE,电子设备,0.19389497,24.98450248,16.88619142,4.02787555,55.62198557,6,1
300335,迪森股份,1854116328.0,1138.0,公用事业,SZSE,发电厂,0.53243789,33.07443366,3.86288686,1.33792399,55.62335356,4,4
003008,开普检测,2673599854.0,85.0,商业服务,SZSE,杂项商业服务,0.0,32.97809157,10.77726189,2.66292895,55.65197485,4,1
000691,亚太实业,1700400377.0,444.0,金融,SZSE,房地产开发,0.55162385,80.42813456,23.08684236,17.93018816,55.66019267,13,-2
601985,中国核电,90247622308.0,14506.0,公用事业,SSE,发电厂,2.36364677,13.79770483,11.82328336,1.49569806,55.66805706,9,-2
300358,楚天科技,9671287252.0,4505.0,制造业,SZSE,工业机械,0.33804566,26.75019577,11.90385193,3.22293948,55.67844989,7,1
002354,天神娱乐,6219672518.0,947.0,科技服务,SZSE,套装软件,0.0,20.87053571,13.77299795,2.23727029,55.68163908,6,1
603825,华扬联众,4172117615.0,2115.0,商业服务,SSE,广告/市场营销服务,0.63737795,20.16129032,12.12377516,2.4132765,55.69088491,2,-2
002285,世联行,12634536034.0,21237.0,金融,SZSE,房地产开发,0.59416621,43.81478922,5.69272304,2.44842474,55.69346897,10,2
603900,莱绅通灵,2822528174.0,2206.0,零售行业,SSE,专业商店,0.03285384,18.27601411,6.52985611,1.2180089,55.6956539,11,1
688608,恒玄科技,38267999268.0,243.0,电子科技,SSE,半导体,0.00176014,,6.59341334,6.9631525,55.70000018,5,2
002881,美格智能,5115695737.0,803.0,电子科技,SZSE,计算机处理硬件,0.19735862,133.1620738,6.88923245,8.88679698,55.70016386,4,-3
600805,悦达投资,3224889778.0,4320.0,耐用消费品,SSE,机动车,0.62424832,,-25.02945063,0.6535587,55.71333885,6,0
603232,格尔软件,3964764086.0,730.0,科技服务,SSE,套装软件,0.0,55.66038061,6.21288112,2.48570841,55.71989108,6,3
002425,凯撒文化,8667385655.0,756.0,科技服务,SZSE,套装软件,0.06256362,40.93990059,4.09052484,1.76671899,55.72955237,7,0
600760,中航沈飞,103027640764.0,14349.0,电子科技,SSE,航空航天 & 国防,0.27797438,83.91262915,12.27069201,10.15205925,55.730225,6,2
300936,中英科技,3618623773.0,131.0,非能源矿业,SZSE,其他金属/矿物,0.03995489,,17.46081468,10.05762421,55.74524866,8,2
300105,龙源技术,2503158262.0,574.0,制造业,SZSE,工业机械,0.05803804,135.69405099,0.95618266,1.3226381,55.74676875,12,0
600032,浙江新能,24315199127.0,641.0,金融,SSE,金融集团,1.74315321,,4.41661135,3.70330478,55.74814591,4,-8
300700,岱勒新材,1395998873.0,686.0,非能源矿业,SZSE,其他金属/矿物,0.89608416,,-1.44441365,2.61664976,55.75213313,5,1
900901,云赛B股,7065801492.8028,2444.0,电子科技,SSE,电子生产设备,0.04812943,15.59266436,6.19861949,0.91863837,55.75606286,6,0
002770,*ST科迪,2189735840.0,922.0,非耐用消费品,SZSE,食品：肉/鱼/乳制品,4.31351591,,-125.52600428,7.2111051,55.7640042,9,0
688580,伟思医疗,10730426315.0,548.0,健康科技,SSE,医学专业,0.00243189,67.93301891,18.56292383,7.63179923,55.76650326,2,-2
605099,共创草坪,17481872167.0,4343.0,耐用消费品,SSE,家居装修,0.00629868,,30.03787627,9.56411301,55.76800642,3,1
300663,科蓝软件,12728394558.0,5268.0,科技服务,SZSE,套装软件,0.6692774,162.89432571,8.32525222,11.62241119,55.77122735,2,-8
300050,世纪鼎利,3040244431.0,1153.0,科技服务,SZSE,IT服务,0.09332976,139.1521197,0.9412913,1.25349316,55.77952118,7,0
603950,长源东谷,4482266123.0,1817.0,制造业,SSE,卡车/建筑/农业机械,0.42541256,12.0203657,23.01360462,2.22906407,55.78020218,3,-4
300011,鼎汉技术,3301623723.0,2084.0,制造业,SZSE,电子设备,0.85706788,,-25.48272219,2.2382718,55.78415064,3,1
603003,龙宇燃油,2833929503.0,123.0,配送服务,SSE,批发分销商,0.06501216,,-0.31258151,0.77716442,55.78447949,3,1
000701,厦门信达,2919349372.0,5354.0,运输,SZSE,空运/快递,15.4485426,,-100.90248499,45.11768059,55.79166259,4,3
600159,大龙地产,2141408125.0,329.0,金融,SSE,房地产开发,0.0,13.45852895,6.66336024,0.88798637,55.80228433,18,2
300689,澄天伟业,2977398494.0,721.0,电子科技,SZSE,电子生产设备,0.01462129,125.84976007,3.91907658,4.84688753,55.81164449,6,7
002937,兴瑞科技,4069457458.0,2819.0,制造业,SZSE,电子设备,0.01117184,29.14477831,14.17591621,4.07467795,55.81246672,4,3
300018,中元股份,2817672906.0,1026.0,制造业,SZSE,电子设备,0.01350679,60.16427105,4.40886781,2.58388818,55.82861638,6,2
601609,金田铜业,13191001352.0,6977.0,非能源矿业,SSE,其他金属/矿物,1.21229888,23.24549961,9.35115449,1.93516859,55.82974097,11,-2
300757,罗博特科,3835520111.0,668.0,制造业,SZSE,工业机械,0.71378637,,-5.10095031,5.51771203,55.83088118,7,-1
300307,慈星股份,6306777265.0,1595.0,制造业,SZSE,工业机械,0.16650927,,-15.99502673,2.46407573,55.83097088,4,1
601608,中信重工,15925667860.0,6461.0,制造业,SSE,工业机械,0.98318174,67.09323583,3.26575872,2.18016348,55.84084011,14,0
600290,ST华仪,1778174133.0,1180.0,制造业,SSE,卡车/建筑/农业机械,0.49489569,25.68605928,6.3707181,1.51190138,55.84789288,4,4
600307,酒钢宏兴,14718889344.0,18784.0,非能源矿业,SSE,钢铁,1.70475256,11.56496063,10.4562723,1.19500437,55.85519714,4,-1
002098,浔兴股份,2173060061.0,4165.0,制造业,SZSE,杂项制造,0.61683571,9.60139196,31.34030636,2.65960943,55.85655518,14,0
300045,华力创通,6123744063.0,725.0,电子科技,SZSE,电信设备,0.07958114,307.71604938,1.13644162,3.51638275,55.86070462,6,2
000713,丰乐种业,5734900331.0,1204.0,加工制造业,SZSE,农副产品,0.13416293,132.85917496,2.51754493,3.3469025,55.86743666,5,-1
300494,盛天网络,3638399963.0,537.0,商业服务,SZSE,广告/市场营销服务,0.03131078,49.46166395,7.98636793,3.38782306,55.91002965,4,6
002403,爱仕达,2646761525.0,5309.0,耐用消费品,SZSE,家居装修,0.7046165,17.33601071,6.96536436,1.17800095,55.91111688,8,-1
002682,龙洲股份,1928924306.0,4917.0,运输,SZSE,其他运输,1.8027221,,-37.08564579,0.99828865,55.91677177,4,2
002579,中京电子,6369733359.0,4709.0,电子科技,SZSE,电子元器件,0.64659495,29.9771167,9.10511342,2.33578725,55.92310572,4,2
600975,新五丰,4359872476.0,1551.0,非耐用消费品,SSE,食品：肉/鱼/乳制品,1.00402198,19.31193987,16.56001376,3.0515381,55.92483552,2,1
002796,世嘉科技,2865046049.0,1982.0,制造业,SZSE,建筑产品,0.27308781,75.46542553,2.40804748,1.8339433,55.93261288,6,-2
000062,深圳华强,17853671462.0,1881.0,电子科技,SZSE,电子生产设备,0.75568998,24.19217687,13.30962423,3.22471564,55.93529788,3,3
200596,古井贡Ｂ,101250706582.38612,9936.0,非耐用消费品,SZSE,饮料:酒精饮料,0.02834764,23.0032247,20.08547023,4.52798667,55.94049277,3,1
600710,苏美达,8467736860.999999,23597.0,制造业,SSE,卡车/建筑/农业机械,1.63947928,12.62173744,13.1592028,1.62219808,55.95300545,4,0
603982,泉峰汽车,3392667608.0,1951.0,制造业,SSE,汽车零件：OEM,0.15875313,21.79832884,10.11170799,2.17640543,55.97759324,3,-1
603100,川仪股份,6722900181.0,4806.0,电子科技,SSE,电子设备/仪器,0.27297968,11.83012442,21.62309638,2.47054793,55.99097942,3,1
300766,每日互动,6152224214.0,686.0,科技服务,SZSE,套装软件,0.09185681,88.55047941,4.23139448,3.72880873,55.99312858,4,4
900919,*ST绿庭B,1783526549.6502,29.0,加工制造业,SSE,农副产品,0.01017742,,-0.61058708,1.13212741,55.99344087,0,0
605008,长鸿高科,12128142019.0,236.0,加工制造业,SSE,化学品：特种,0.27644357,,21.87119833,4.94277041,56.00482432,14,-4
688028,沃尔德,2894400024.0,649.0,制造业,SSE,工业机械,0.0,53.03430079,6.2807908,3.42979026,56.01575071,4,1
002983,芯瑞达,4223480506.0,679.0,制造业,SZSE,电子设备,0.17687595,,11.32321059,4.10698256,56.01833034,4,3
002566,益盛药业,2733660537.0,1744.0,健康科技,SZSE,药品:专业,0.20497493,31.65963971,4.34185384,1.36976306,56.02808272,9,3
002158,汉钟精机,13401097893.0,1859.0,制造业,SZSE,工业机械,0.40755982,32.91122585,18.40577695,5.8636632,56.04402548,7,1
600091,*ST明科,1146020716.0,1097.0,加工制造业,SSE,化学品：特种,0.01054886,,-3.58490044,1.28597793,56.04632175,2,0
688056,莱伯泰科,4328199898.0,403.0,电子科技,SSE,电子设备/仪器,0.0,,12.22567468,5.84848247,56.05031892,3,2
002600,领益智造,61020532115.0,,制造业,SZSE,金属加工,0.49807618,22.91287386,20.01968385,4.29132286,56.05678465,2,2
600886,国投电力,68822831325.0,,公用事业,SSE,发电厂,1.73710972,12.8495253,13.03484196,1.65727322,56.0637637,4,1
002801,微光股份,6243694306.0,729.0,制造业,SZSE,工业机械,0.00655109,21.844622,16.76743275,5.3195654,56.06900887,5,3
002988,豪美新材,3181965976.0,3623.0,非能源矿业,SZSE,铝业,0.71161495,25.28671846,7.0936586,1.50020303,56.07221355,7,-4
002672,东江环保,5816296216.784432,4978.0,工业服务,SZSE,环境服务,0.64798514,23.63865282,6.22807457,1.45460884,56.0812586,3,-5
688488,艾迪药业,9937199936.0,396.0,健康科技,SSE,药品:专业,0.01850862,,4.1513403,7.30754382,56.08857919,3,-2
002211,宏达新材,2188327367.0,405.0,加工制造业,SZSE,化学品：特种,0.10053816,43.02721088,6.98014169,2.88271454,56.09645229,2,3
000711,京蓝科技,2733193066.0,1078.0,公用事业,SZSE,供水,1.05619899,,-70.75138774,1.20172292,56.09817577,9,-1
000593,大通燃气,1757291993.0,1073.0,公用事业,SZSE,燃气经销商,0.73201403,34.70254958,5.19778957,1.75365135,56.10079307,5,-2
000712,锦龙股份,15088640137.0,1570.0,非耐用消费品,SZSE,服装/鞋类,1.83027347,518.15384615,0.85257719,4.43902015,56.10371069,4,-1
002101,广东鸿图,4252185894.999999,7422.0,非能源矿业,SZSE,铝业,0.27334474,15.87364265,5.95657034,0.93223336,56.10534282,20,4
688696,极米科技,39444000244.0,,耐用消费品,SSE,电子/电器,0.17076365,146.65923034,39.75575554,50.4518655,56.12509599,2,-2
300713,英可瑞,2693325889.0,494.0,科技服务,SZSE,IT服务,0.161879,82.98492951,4.58376072,3.73936188,56.12995321,9,3
600503,华丽家族,5784267255.0,270.0,金融,SSE,房地产开发,0.10989206,39.19652552,3.69822573,1.52484097,56.13881117,8,-1
600798,宁波海运,6816918920.0,936.0,运输,SSE,其他运输,0.38886883,27.85996055,6.80936704,1.878056,56.14249601,3,3
300419,浩丰科技,2669892336.0,331.0,商业服务,SZSE,杂项商业服务,0.00288553,150.0,2.1542365,3.20341698,56.1453305,7,1
603128,华贸物流,18133977926.0,3966.0,运输,SSE,其他运输,0.09356905,27.48046875,14.74407986,3.95452437,56.14713683,9,2
603101,汇嘉时代,2431968004.0,3369.0,零售行业,SSE,百货公司,0.86864757,50.58708415,3.40794093,1.73756982,56.15484273,4,5
002263,大东南,5221841045.0,719.0,加工制造业,SZSE,容器/包装,0.01003173,23.96551724,9.29540216,2.17117954,56.15634009,8,1
300219,鸿利智汇,8806816612.0,4849.0,电子科技,SZSE,电子生产设备,0.41517939,61.37148495,7.5153053,4.59157498,56.1621328,7,4
002846,英联股份,2776882922.0,1310.0,制造业,SZSE,金属加工,1.15579845,36.06557377,10.79054864,3.42327203,56.17345006,2,2
300046,台基股份,7524062819.0,520.0,电子科技,SZSE,半导体,0.0,139.39526293,6.03640984,10.55187502,56.19927526,2,-5
603500,祥和实业,2229010854.0,448.0,非能源矿业,SSE,钢铁,0.0276995,31.18862174,8.14264939,2.62652822,56.20470933,6,1
900915,中路B股,2500456315.0068,907.0,耐用消费品,SSE,机动车,0.03881814,14.24419424,11.53346824,1.51594311,56.20569551,5,-1
000993,闽东电力,4620730473.0,1769.0,公用事业,SZSE,发电厂,0.67235918,,-3.74677389,2.41794214,56.20945415,7,2
603178,圣龙股份,2046105145.0,1542.0,制造业,SSE,汽车零件：OEM,1.05502178,25.90897534,11.95429268,3.04001241,56.21425388,4,-2
688109,品茗股份,4333607678.0,,科技服务,SSE,数据处理服务,0.01978459,,40.6952005,15.49561612,56.22080565,3,0
002470,*ST金正,6210592556.0,6955.0,加工制造业,SZSE,化学品：农业,1.0759423,,-39.68524024,0.98496495,56.2209394,5,7
600841,上柴股份,6109534790.8806,1890.0,制造业,SSE,卡车/建筑/农业机械,0.39746595,33.7535014,6.29624898,2.09814714,56.22475161,9,2
603183,建研院,2379772301.0,1467.0,商业服务,SSE,杂项商业服务,0.00208031,17.42424242,11.76571439,1.84998697,56.22958199,4,2
605299,舒华体育,8036575614.0,2577.0,耐用消费品,SSE,娱乐产品,0.08852872,,12.62602447,6.21899292,56.23176252,2,-5
688330,宏力达,7497000122.0,508.0,科技服务,SSE,IT服务,0.01680931,,17.36039262,2.47822343,56.25426364,6,1
603992,松霖科技,7695379373.0,3727.0,制造业,SSE,建筑产品,0.04391979,24.89944336,15.76303698,3.83550712,56.25435607,12,4
600688,上海石化,34167970463.3493,8466.0,加工制造业,SSE,化学品：特种,0.16299967,67.93103448,2.15554126,1.46057378,56.25814637,12,1
000545,金浦钛业,3720360651.0,964.0,加工制造业,SZSE,化学品：特种,0.35044014,,-11.07072299,2.05895043,56.27212423,3,3
300447,全信股份,4565770058.0,660.0,制造业,SZSE,电子设备,0.24163276,27.50786438,13.99563664,3.69317982,56.27291688,2,-2
002501,*ST利源,9620500135.0,793.0,耐用消费品,SZSE,机动车,0.31815292,2.41554506,,4.5532444,56.27852821,5,6
601600,中国铝业,85491616152.14413,63007.0,非能源矿业,SSE,铝业,1.38533494,54.5177665,3.35595004,1.83389739,56.29247078,3,3
300534,陇神戎发,2117348114.0,298.0,健康科技,SZSE,药品:专业,0.02707473,1163.33333333,0.24833844,2.90303529,56.32233633,2,-5
000799,酒鬼酒,81589670266.0,1703.0,非耐用消费品,SZSE,饮料:酒精饮料,0.00068656,122.97972867,23.47801314,28.55654788,56.32585519,3,3
600096,云天化,24749726202.0,11845.0,加工制造业,SSE,化学品：农业,3.91553534,27.16273442,14.61405708,2.98751763,56.32890045,2,-2
002362,汉王科技,4979541133.0,1977.0,配送服务,SZSE,电子经销商,0.008574,37.40360081,10.07530744,2.93823236,56.33324458,2,3
000541,佛山照明,7020126041.080399,7916.0,制造业,SZSE,电子设备,0.11107118,25.18170158,6.14147748,1.31581299,56.33773956,8,-1
002054,德美化工,5245416129.0,1660.0,加工制造业,SZSE,化学品：特种,0.45700153,37.77777778,5.83763879,2.34972961,56.33987597,6,1
300758,七彩化学,5873300814.0,1418.0,加工制造业,SZSE,化学品：特种,0.26758946,25.03343965,15.29722146,3.80493343,56.34844384,8,-2
603585,苏利股份,2694600048.0,1088.0,加工制造业,SSE,化学品：农业,0.06587765,15.52099533,8.53573422,1.32843136,56.35059057,3,-1
688683,莱尔科技,2504721650.0,,加工制造业,SSE,容器/包装,0.05706384,,13.63440438,5.04982463,56.35660275,3,0
